from_id,to_id,method,distance_km,time_min,cost_baht
15,34,driving-car,26.83,28.5,1033.39
15,35,driving-car,26.51,27.5,769.18
15,36,driving-car,11.43,15.7,286.74
15,37,driving-car,6.13,10.9,656.74
15,38,driving-car,10.41,13.3,729.53
15,39,driving-car,47.67,41.9,1164.6
15,40,driving-car,47.89,41.9,884.05
15,41,driving-car,47.86,40.6,610.13
15,42,driving-car,6.2,11.2,429.2
15,43,driving-car,31.84,37.9,689.99
15,44,driving-car,48.33,42.2,1080.63
15,45,driving-car,51.8,44.9,1042.5
16,1,driving-car,14.16,14.2,548.11
16,2,driving-car,27.02,24.9,1212.52
16,3,driving-car,9.97,13.2,743.51
16,4,driving-car,31.5,25.7,574.0
16,5,driving-car,31.7,33.0,453.7
16,6,driving-car,42.3,32.1,585.62
16,7,driving-car,69.31,54.2,903.65
16,8,driving-car,15.67,13.7,382.8
16,9,driving-car,57.03,42.5,741.16
16,10,driving-car,44.89,34.3,726.65
16,11,driving-car,75.44,54.8,893.5
16,12,driving-car,9.24,7.8,1000.65
16,13,driving-car,2.1,3.5,219.36
16,14,driving-car,6.27,10.4,646.31
16,15,driving-car,4.72,9.0,533.54
16,17,driving-car,11.21,13.6,1091.11
16,18,driving-car,6.69,11.4,277.82
16,19,driving-car,7.97,8.7,543.38
16,20,driving-car,50.56,42.1,1390.78
16,21,driving-car,2.6,4.3,929.36
16,22,driving-car,1.88,4.2,881.08
16,23,driving-car,7.91,8.4,417.02
16,24,driving-car,49.82,37.1,665.77
16,25,driving-car,12.31,15.3,816.45
16,26,driving-car,11.83,14.4,1047.75
16,27,driving-car,8.14,11.5,687.5
16,28,driving-car,7.35,8.0,695.73
16,29,driving-car,15.58,18.2,489.54
16,30,driving-car,9.27,11.3,886.29
16,31,driving-car,13.01,15.2,387.91
16,32,driving-car,18.7,17.1,550.71
16,33,driving-car,15.58,18.2,620.45
16,34,driving-car,23.7,24.1,754.95
16,35,driving-car,23.38,23.0,513.71
16,36,driving-car,6.9,9.0,281.7
16,37,driving-car,3.02,4.8,702.69
16,38,driving-car,7.43,8.9,441.57
16,39,driving-car,43.31,35.1,979.74
16,40,driving-car,43.53,35.0,597.43
16,41,driving-car,43.5,33.8,891.28
16,42,driving-car,3.08,5.0,632.85
16,43,driving-car,28.74,31.7,385.06
16,44,driving-car,43.96,35.3,765.1
16,45,driving-car,47.44,38.1,612.71
17,1,driving-car,5.05,7.8,223.37
17,2,driving-car,43.11,38.2,1345.9
17,3,driving-car,21.45,27.3,570.22
17,4,driving-car,42.98,39.8,1182.72
17,5,driving-car,20.07,24.8,498.24
17,6,driving-car,58.49,41.9,1199.02
17,7,driving-car,88.04,64.1,1547.13
17,8,driving-car,27.15,27.7,861.77
17,9,driving-car,74.57,52.5,1154.05
17,10,driving-car,62.42,44.3,990.94
17,11,driving-car,83.88,58.4,1133.22
17,12,driving-car,20.73,21.9,1110.92
17,13,driving-car,12.5,16.2,963.56
17,14,driving-car,10.06,13.9,1067.44
17,15,driving-car,15.18,20.4,346.63
17,16,driving-car,11.29,15.4,865.31
17,18,driving-car,14.34,19.7,1073.39
17,19,driving-car,4.52,7.5,325.99
17,20,driving-car,68.09,52.0,731.16
17,21,driving-car,14.17,18.6,894.7
17,22,driving-car,12.25,16.3,731.28
17,23,driving-car,4.46,7.3,920.14
17,24,driving-car,67.36,47.0,790.54
17,25,driving-car,1.11,2.1,856.46
17,26,driving-car,1.05,2.6,321.79
17,27,driving-car,7.46,11.4,329.28
17,28,driving-car,5.83,8.8,319.23
17,29,driving-car,5.2,7.1,900.42
17,30,driving-car,8.76,12.3,789.12
17,31,driving-car,3.31,5.1,625.78
17,32,driving-car,9.59,10.8,518.79
17,33,driving-car,5.2,7.1,956.78
17,34,driving-car,10.54,15.4,555.48
17,35,driving-car,10.21,14.4,934.91
17,36,driving-car,17.31,21.7,644.89
17,37,driving-car,10.66,14.6,542.37
17,38,driving-car,6.06,9.3,589.3
17,39,driving-car,59.68,44.9,867.02
17,40,driving-car,59.55,44.7,1267.52
17,41,driving-car,61.04,43.8,1060.31
17,42,driving-car,10.73,14.9,412.6
17,43,driving-car,33.03,35.7,1182.36
17,44,driving-car,61.5,45.3,957.5
17,45,driving-car,64.98,48.0,1132.52
18,1,driving-car,18.61,19.3,1074.59
18,2,driving-car,32.7,32.4,931.91
18,3,driving-car,15.65,20.7,343.26
18,4,driving-car,37.18,33.2,1251.79
18,5,driving-car,36.14,38.2,962.56
18,6,driving-car,47.98,39.6,797.75
18,7,driving-car,74.99,61.7,858.75
18,8,driving-car,21.35,21.2,993.92
18,9,driving-car,62.71,50.0,1180.96
18,10,driving-car,50.57,41.8,998.46
18,11,driving-car,81.12,62.3,1594.76
18,12,driving-car,14.93,15.3,942.75
18,13,driving-car,7.94,10.9,321.62
18,14,driving-car,3.78,5.3,438.62
18,15,driving-car,2.41,5.1,372.8
18,16,driving-car,6.36,9.5,844.39
18,17,driving-car,12.88,17.3,248.84
18,19,driving-car,12.42,13.8,728.34
18,20,driving-car,56.24,49.6,1252.75
18,21,driving-car,5.58,8.0,958.86
18,22,driving-car,4.53,6.6,470.82
18,23,driving-car,12.36,13.6,954.15
18,24,driving-car,55.5,44.6,659.82
18,25,driving-car,13.58,17.6,985.37
18,26,driving-car,13.67,19.3,338.93
18,27,driving-car,12.59,16.6,574.19
18,28,driving-car,11.79,13.1,928.6
18,29,driving-car,20.03,23.3,403.67
18,30,driving-car,4.95,6.3,372.0
18,31,driving-car,17.45,20.3,900.68
18,32,driving-car,23.14,22.2,941.65
18,33,driving-car,20.03,23.3,845.77
18,34,driving-car,28.15,29.2,958.25
18,35,driving-car,27.82,28.1,819.51
18,36,driving-car,12.74,16.3,444.3
18,37,driving-car,7.45,11.5,493.06
18,38,driving-car,8.75,10.8,353.82
18,39,driving-car,48.99,42.6,1322.53
18,40,driving-car,49.21,42.5,1031.84
18,41,driving-car,49.18,41.3,867.3
18,42,driving-car,7.52,11.8,598.19
18,43,driving-car,33.16,38.6,1226.34
18,44,driving-car,49.65,42.8,648.54
18,45,driving-car,53.12,45.6,1067.63
19,1,driving-car,6.91,7.9,633.71
19,2,driving-car,35.55,34.4,943.21
19,3,driving-car,18.5,22.6,274.3
19,4,driving-car,40.02,35.1,1213.58
19,5,driving-car,21.96,26.7,1123.09
19,6,driving-car,56.14,38.7,1074.31
19,7,driving-car,85.7,60.9,1465.34
19,8,driving-car,24.19,23.1,1132.27
19,9,driving-car,72.22,49.3,1344.99
19,10,driving-car,60.07,41.1,736.42
19,11,driving-car,81.53,55.2,1313.23
19,12,driving-car,17.77,17.3,798.93
19,13,driving-car,9.55,11.6,577.3
19,14,driving-car,7.96,11.5,848.04
19,15,driving-car,12.13,16.5,1054.34
19,16,driving-car,8.33,10.7,1020.66
19,17,driving-car,3.4,5.5,561.36
19,18,driving-car,12.25,17.3,316.16
19,20,driving-car,65.74,48.8,1536.52
19,21,driving-car,11.21,14.0,961.98
19,22,driving-car,9.29,11.7,306.08
19,23,driving-car,0.1,0.3,968.76
19,24,driving-car,65.01,43.8,1426.5
19,25,driving-car,4.5,7.1,629.7
19,26,driving-car,4.02,6.2,691.78
19,27,driving-car,4.5,6.8,521.85
19,28,driving-car,2.87,4.1,201.45
19,29,driving-car,7.77,10.0,485.68
19,30,driving-car,6.67,9.9,899.42
19,31,driving-car,5.2,7.0,171.47
19,32,driving-car,11.44,10.8,508.73
19,33,driving-car,7.77,10.0,542.35
19,34,driving-car,16.45,17.8,727.31
19,35,driving-car,16.12,16.7,1069.21
19,36,driving-car,14.35,17.0,540.66
19,37,driving-car,7.71,10.0,495.88
19,38,driving-car,4.63,6.2,827.34
19,39,driving-car,57.33,41.7,982.8
19,40,driving-car,57.2,41.5,776.84
19,41,driving-car,58.69,40.5,994.57
19,42,driving-car,7.78,10.3,310.84
19,43,driving-car,30.68,32.5,512.69
19,44,driving-car,59.15,42.1,1039.8
19,45,driving-car,62.63,44.8,999.2
20,1,driving-car,67.92,46.6,1493.14
20,2,driving-car,34.96,32.5,714.33
20,3,driving-car,49.64,43.7,1032.97
20,4,driving-car,24.01,22.0,869.62
20,5,driving-car,84.5,61.2,837.54
20,6,driving-car,12.29,12.2,811.71
20,7,driving-car,21.38,21.4,439.77
20,8,driving-car,40.79,33.8,1300.17
20,9,driving-car,9.1,9.7,326.45
20,10,driving-car,9.17,10.4,566.26
20,11,driving-car,29.31,27.5,419.79
20,12,driving-car,43.0,34.1,1351.19
20,13,driving-car,52.54,43.3,987.07
20,14,driving-car,58.05,50.6,1117.77
20,15,driving-car,56.47,48.2,628.87
20,16,driving-car,51.98,41.1,1205.29
20,17,driving-car,67.98,49.3,859.24
20,18,driving-car,58.44,50.6,1393.49
20,19,driving-car,67.33,46.2,849.1
20,21,driving-car,52.61,42.1,707.31
20,22,driving-car,54.29,44.4,582.85
20,23,driving-car,67.27,46.0,1088.79
20,24,driving-car,3.64,6.7,665.52
20,25,driving-car,69.09,50.9,739.45
20,26,driving-car,69.11,48.8,1378.46
20,27,driving-car,66.46,46.8,1064.6
20,28,driving-car,66.7,45.5,1130.75
20,29,driving-car,72.87,52.6,1111.02
20,30,driving-car,72.37,51.4,1070.52
20,31,driving-car,70.29,49.6,1194.79
20,32,driving-car,69.64,46.3,824.98
20,33,driving-car,72.87,52.6,878.07
20,34,driving-car,77.46,56.5,1531.25
20,35,driving-car,77.13,55.4,1604.17
20,36,driving-car,51.57,42.7,862.83
20,37,driving-car,53.49,44.6,786.84
20,38,driving-car,68.46,47.6,1254.24
20,39,driving-car,13.22,15.2,588.9
20,40,driving-car,13.52,15.2,245.99
20,41,driving-car,11.48,12.1,349.4
20,42,driving-car,53.55,44.9,1188.05
20,43,driving-car,53.02,45.3,1132.2
20,44,driving-car,12.71,13.8,241.86
20,45,driving-car,9.35,12.1,394.05
21,1,driving-car,16.5,17.3,451.97
21,2,driving-car,27.54,25.6,933.52
21,3,driving-car,10.49,13.8,219.67
21,4,driving-car,32.02,26.3,458.36
21,5,driving-car,34.03,36.1,1100.66
21,6,driving-car,42.81,32.7,613.07
21,7,driving-car,69.83,54.9,1274.44
21,8,driving-car,16.19,14.3,456.19
21,9,driving-car,57.55,43.2,667.17
21,10,driving-car,45.4,35.0,693.25
21,11,driving-car,75.96,55.5,1392.18
21,12,driving-car,9.76,8.5,967.07
21,13,driving-car,4.2,6.3,908.0
21,14,driving-car,8.51,10.3,546.28
21,15,driving-car,4.26,7.1,762.47
21,16,driving-car,2.48,3.9,334.11
21,17,driving-car,13.54,16.7,487.11
21,18,driving-car,6.16,9.4,980.24
21,19,driving-car,10.31,11.8,212.37
21,20,driving-car,51.07,42.7,599.56
21,22,driving-car,3.09,4.3,340.69
21,23,driving-car,10.25,11.5,224.13
21,24,driving-car,50.33,37.7,679.59
21,25,driving-car,14.64,18.4,755.72
21,26,driving-car,14.16,17.5,606.9
21,27,driving-car,10.47,14.6,1005.19
21,28,driving-car,9.68,11.1,932.12
21,29,driving-car,17.92,21.3,561.58
21,30,driving-car,9.68,11.3,429.9
21,31,driving-car,15.34,18.3,577.6
21,32,driving-car,21.03,20.2,808.01
21,33,driving-car,17.92,21.3,495.2
21,34,driving-car,26.04,27.2,878.55
21,35,driving-car,25.71,26.1,682.65
21,36,driving-car,9.01,11.7,688.9
21,37,driving-car,5.13,7.5,559.35
21,38,driving-car,9.77,12.0,462.02
21,39,driving-car,43.82,35.7,1314.58
21,40,driving-car,44.04,35.7,1150.09
21,41,driving-car,44.02,34.4,588.77
21,42,driving-car,5.19,7.8,948.85
21,43,driving-car,28.24,33.2,773.11
21,44,driving-car,44.48,36.0,1271.68
21,45,driving-car,47.95,38.7,1215.95
22,1,driving-car,15.75,15.4,621.44
22,2,driving-car,30.03,28.6,368.96
22,3,driving-car,12.99,16.8,461.24
22,4,driving-car,34.51,29.3,872.05
22,5,driving-car,33.28,34.3,944.87
22,6,driving-car,45.31,35.7,705.73
22,7,driving-car,72.33,57.9,834.89
22,8,driving-car,18.68,17.3,1010.7
22,9,driving-car,60.05,46.2,1484.91
22,10,driving-car,47.9,38.0,968.77
22,11,driving-car,78.46,58.5,919.15
22,12,driving-car,12.26,11.5,459.4
22,13,driving-car,4.51,6.3,179.36
22,14,driving-car,7.4,9.0,1004.47
22,15,driving-car,3.07,5.7,259.43
22,16,driving-car,2.93,4.9,671.41
22,17,driving-car,12.79,14.9,464.68
22,18,driving-car,5.04,8.1,665.02
22,19,driving-car,9.56,9.9,781.92
22,20,driving-car,53.57,45.7,1290.62
22,21,driving-car,2.91,4.2,338.19
22,23,driving-car,9.5,9.7,205.15
22,24,driving-car,52.83,40.7,660.75
22,25,driving-car,13.89,16.5,1035.75
22,26,driving-car,13.41,15.6,1008.87
22,27,driving-car,9.72,12.7,734.35
22,28,driving-car,8.93,9.2,732.02
22,29,driving-car,17.17,19.5,847.22
22,30,driving-car,8.57,10.0,347.03
22,31,driving-car,14.59,16.4,1053.6
22,32,driving-car,20.28,18.4,647.63
22,33,driving-car,17.17,19.5,593.51
22,34,driving-car,25.29,25.3,777.85
22,35,driving-car,24.96,24.2,350.45
22,36,driving-car,9.32,11.8,343.74
22,37,driving-car,5.44,7.6,833.09
22,38,driving-car,9.02,10.2,266.65
22,39,driving-car,46.32,38.7,1025.06
22,40,driving-car,46.54,38.7,704.9
22,41,driving-car,46.51,37.4,834.2
22,42,driving-car,5.5,7.8,429.07
22,43,driving-car,31.16,34.5,677.89
22,44,driving-car,46.98,39.0,1134.97
22,45,driving-car,50.45,41.7,784.74
23,1,driving-car,6.8,7.6,687.46
23,2,driving-car,35.44,34.1,820.47
23,3,driving-car,18.39,22.4,854.53
23,4,driving-car,39.92,34.9,1271.01
23,5,driving-car,21.86,26.4,942.69
23,6,driving-car,56.04,38.4,758.29
23,7,driving-car,85.59,60.6,865.26
23,8,driving-car,24.09,22.8,537.26
23,9,driving-car,72.12,49.0,1243.15
23,10,driving-car,59.97,40.8,644.53
23,11,driving-car,81.43,54.9,1240.25
23,12,driving-car,17.66,17.0,789.28
23,13,driving-car,9.44,11.3,495.68
23,14,driving-car,7.86,11.2,878.41
23,15,driving-car,12.02,16.3,308.58
23,16,driving-car,8.23,10.5,254.62
23,17,driving-car,3.29,5.2,810.25
23,18,driving-car,12.14,17.0,659.42
23,19,driving-car,0.38,1.1,759.56
23,20,driving-car,65.64,48.5,1040.6
23,21,driving-car,11.1,13.7,427.96
23,22,driving-car,9.18,11.4,930.36
23,24,driving-car,64.9,43.6,1362.07
23,25,driving-car,4.39,6.9,787.26
23,26,driving-car,3.92,5.9,403.91
23,27,driving-car,4.4,6.5,693.31
23,28,driving-car,2.77,3.8,476.39
23,29,driving-car,7.67,9.8,265.77
23,30,driving-car,6.56,9.7,1001.72
23,31,driving-car,5.09,6.8,289.73
23,32,driving-car,11.33,10.5,1063.02
23,33,driving-car,7.67,9.8,584.76
23,34,driving-car,16.34,17.5,409.5
23,35,driving-car,16.02,16.4,728.35
23,36,driving-car,14.25,16.8,1013.9
23,37,driving-car,7.6,9.7,841.9
23,38,driving-car,4.53,6.0,888.86
23,39,driving-car,57.22,41.5,1167.78
23,40,driving-car,57.1,41.2,1196.9
23,41,driving-car,58.58,40.3,1350.71
23,42,driving-car,7.67,10.0,408.05
23,43,driving-car,30.58,32.2,793.62
23,44,driving-car,59.05,41.8,789.51
23,45,driving-car,62.52,44.5,1510.08
24,1,driving-car,66.15,42.8,1503.5
24,2,driving-car,33.19,28.7,409.5
24,3,driving-car,47.87,39.9,1130.41
24,4,driving-car,22.24,18.2,1119.14
24,5,driving-car,82.72,57.4,969.58
24,6,driving-car,10.52,8.4,713.29
24,7,driving-car,19.61,17.6,1089.71
24,8,driving-car,39.02,30.0,451.21
24,9,driving-car,7.33,5.9,808.83
24,10,driving-car,7.4,6.6,449.21
24,11,driving-car,27.54,23.7,1160.78
24,12,driving-car,41.23,30.3,1312.9
24,13,driving-car,50.77,39.5,1369.89
24,14,driving-car,56.28,46.8,993.67
24,15,driving-car,54.7,44.4,1329.29
24,16,driving-car,50.21,37.3,1275.38
24,17,driving-car,66.21,45.4,941.58
24,18,driving-car,56.67,46.8,1316.22
24,19,driving-car,65.56,42.4,681.85
24,20,driving-car,5.92,9.2,708.62
24,21,driving-car,50.84,38.3,727.65
24,22,driving-car,52.52,40.6,643.43
24,23,driving-car,65.5,42.1,717.26
24,25,driving-car,67.31,47.1,1290.95
24,26,driving-car,67.34,44.9,970.45
24,27,driving-car,64.69,42.9,1293.0
24,28,driving-car,64.93,41.7,701.69
24,29,driving-car,71.1,48.8,982.16
24,30,driving-car,70.6,47.6,1179.44
24,31,driving-car,68.52,45.8,1386.83
24,32,driving-car,67.87,42.5,956.21
24,33,driving-car,71.1,48.8,1261.7
24,34,driving-car,75.69,52.7,1537.09
24,35,driving-car,75.36,51.6,1291.02
24,36,driving-car,49.8,38.9,721.46
24,37,driving-car,51.72,40.8,550.08
24,38,driving-car,66.69,43.8,1441.8
24,39,driving-car,11.45,11.4,227.79
24,40,driving-car,11.75,11.4,997.98
24,41,driving-car,9.71,8.2,672.66
24,42,driving-car,51.78,41.0,1373.79
24,43,driving-car,51.25,41.4,1243.02
24,44,driving-car,10.94,10.0,1103.22
24,45,driving-car,7.58,8.3,498.41
25,1,driving-car,6.13,9.8,863.81
25,2,driving-car,39.46,39.7,785.92
25,3,driving-car,22.41,28.0,719.67
25,4,driving-car,43.94,40.5,1026.74
25,5,driving-car,22.32,25.2,1073.37
25,6,driving-car,59.56,43.8,1480.44
25,7,driving-car,89.12,66.1,1565.71
25,8,driving-car,28.11,28.4,709.37
25,9,driving-car,75.64,54.4,1118.48
25,10,driving-car,63.5,46.2,1293.82
25,11,driving-car,84.96,60.4,1045.48
25,12,driving-car,21.68,22.6,381.37
25,13,driving-car,13.46,17.0,541.88
25,14,driving-car,10.15,13.8,458.07
25,15,driving-car,15.27,20.3,502.07
25,16,driving-car,12.25,16.1,424.5
25,17,driving-car,1.07,1.9,178.33
25,18,driving-car,14.43,19.6,245.6
25,19,driving-car,4.58,8.0,1052.22
25,20,driving-car,69.17,53.9,1066.03
25,21,driving-car,15.12,19.4,580.23
25,22,driving-car,13.2,17.0,832.58
25,23,driving-car,5.41,8.0,365.09
25,24,driving-car,68.43,49.0,1529.34
25,26,driving-car,2.12,4.5,854.99
25,27,driving-car,8.41,12.2,268.63
25,28,driving-car,6.78,9.5,553.39
25,29,driving-car,4.24,7.1,952.27
25,30,driving-car,8.85,12.2,1041.29
25,31,driving-car,4.38,7.0,582.63
25,32,driving-car,10.66,12.7,755.19
25,33,driving-car,4.24,7.1,311.39
25,34,driving-car,9.57,15.4,1087.75
25,35,driving-car,9.25,14.4,402.12
25,36,driving-car,18.26,22.4,1104.78
25,37,driving-car,11.62,15.3,794.52
25,38,driving-car,6.15,9.2,720.43
25,39,driving-car,60.75,46.9,1066.67
25,40,driving-car,60.62,46.6,811.68
25,41,driving-car,62.11,45.7,776.37
25,42,driving-car,11.69,15.6,408.77
25,43,driving-car,34.1,37.6,549.09
25,44,driving-car,62.57,47.2,1323.26
25,45,driving-car,66.05,49.9,968.06
26,1,driving-car,4.17,5.9,212.67
26,2,driving-car,42.23,36.3,1319.64
26,3,driving-car,21.27,27.1,1074.07
26,4,driving-car,42.8,39.6,1287.28
26,5,driving-car,19.54,23.7,1160.7
26,6,driving-car,57.61,40.0,734.7
26,7,driving-car,87.16,62.2,1210.3
26,8,driving-car,26.97,27.5,1006.67
26,9,driving-car,73.69,50.6,1348.13
26,10,driving-car,61.54,42.4,750.87
26,11,driving-car,83.0,56.5,1544.25
26,12,driving-car,20.54,21.7,474.82
26,13,driving-car,12.32,16.0,416.18
26,14,driving-car,10.14,14.3,682.76
26,15,driving-car,15.27,20.8,769.04
26,16,driving-car,11.11,15.2,728.35
26,17,driving-car,1.01,3.5,222.4
26,18,driving-car,14.43,20.1,1019.22
26,19,driving-car,4.33,7.3,400.68
26,20,driving-car,67.21,50.1,779.95
26,21,driving-car,13.98,18.4,1026.23
26,22,driving-car,12.06,16.1,1073.01
26,23,driving-car,4.28,7.1,937.23
26,24,driving-car,66.47,45.1,1385.29
26,25,driving-car,2.92,5.3,742.2
26,27,driving-car,8.73,10.1,686.02
26,28,driving-car,5.65,8.6,248.51
26,29,driving-car,4.79,6.5,532.25
26,30,driving-car,8.85,12.8,526.45
26,31,driving-car,2.78,4.0,385.35
26,32,driving-car,8.7,8.9,841.13
26,33,driving-car,4.79,6.5,610.93
26,34,driving-car,10.13,14.8,272.35
26,35,driving-car,9.8,13.7,395.36
26,36,driving-car,17.13,21.5,863.34
26,37,driving-car,10.48,14.4,270.38
26,38,driving-car,6.15,9.8,939.56
26,39,driving-car,58.79,43.0,1033.85
26,40,driving-car,58.66,42.8,1019.64
26,41,driving-car,60.15,41.9,1133.02
26,42,driving-car,10.55,14.7,944.56
26,43,driving-car,32.15,33.8,678.73
26,44,driving-car,60.62,43.4,1214.29
26,45,driving-car,64.09,46.1,1144.47
27,1,driving-car,7.72,9.8,424.01
27,2,driving-car,36.74,35.4,1193.19
27,3,driving-car,19.69,23.6,984.01
27,4,driving-car,41.22,36.2,1031.48
27,5,driving-car,25.26,28.7,1076.1
27,6,driving-car,55.95,40.3,1344.64
27,7,driving-car,85.5,62.5,1473.78
27,8,driving-car,25.39,24.1,1064.93
27,9,driving-car,72.03,50.9,1334.49
27,10,driving-car,59.88,42.7,1209.61
27,11,driving-car,81.34,56.8,1349.32
27,12,driving-car,18.96,18.3,938.66
27,13,driving-car,10.74,12.6,346.42
27,14,driving-car,11.03,12.6,998.49
27,15,driving-car,13.33,17.5,1006.47
27,16,driving-car,9.53,11.7,221.76
27,17,driving-car,7.93,10.8,928.29
27,18,driving-car,15.32,18.4,351.72
27,19,driving-car,4.69,5.8,465.59
27,20,driving-car,65.55,50.4,1317.61
27,21,driving-car,12.41,15.0,360.05
27,22,driving-car,10.48,12.7,938.03
27,23,driving-car,4.64,5.6,912.58
27,24,driving-car,64.81,45.4,1098.51
27,25,driving-car,9.03,12.4,197.94
27,26,driving-car,8.55,11.5,447.41
27,28,driving-car,4.07,5.1,715.18
27,29,driving-car,12.3,15.3,1097.67
27,30,driving-car,9.74,11.0,765.44
27,31,driving-car,9.73,12.3,430.57
27,32,driving-car,12.26,12.8,784.93
27,33,driving-car,12.31,15.3,700.66
27,34,driving-car,17.27,19.7,951.25
27,35,driving-car,16.94,18.7,343.36
27,36,driving-car,15.55,18.1,922.28
27,37,driving-car,8.9,11.0,678.49
27,38,driving-car,5.83,7.2,1038.08
27,39,driving-car,57.14,43.4,881.87
27,40,driving-car,57.01,43.1,1142.44
27,41,driving-car,58.5,42.2,1424.58
27,42,driving-car,8.97,11.3,284.07
27,43,driving-car,27.51,33.3,1172.09
27,44,driving-car,58.96,43.7,1208.76
27,45,driving-car,62.43,46.4,681.42
28,1,driving-car,7.49,8.5,453.06
28,2,driving-car,36.13,35.0,1034.89
28,3,driving-car,19.08,23.3,322.68
28,4,driving-car,40.61,35.8,957.64
28,5,driving-car,22.54,27.4,600.11
28,6,driving-car,56.72,39.3,1129.44
28,7,driving-car,86.28,61.6,885.61
28,8,driving-car,24.78,23.7,1091.12
28,9,driving-car,72.8,49.9,1589.84
28,10,driving-car,60.66,41.7,1476.43
28,11,driving-car,82.12,55.9,1475.45
28,12,driving-car,18.35,17.9,374.03
28,13,driving-car,10.13,12.3,881.85
28,14,driving-car,8.55,12.1,211.21
28,15,driving-car,12.71,17.2,237.38
28,16,driving-car,8.92,11.4,482.73
28,17,driving-car,3.98,6.1,599.15
28,18,driving-car,12.83,18.0,911.68
28,19,driving-car,0.75,1.1,754.97
28,20,driving-car,66.33,49.5,1056.78
28,21,driving-car,11.79,14.7,457.29
28,22,driving-car,9.87,12.3,1095.07
28,23,driving-car,0.69,0.9,523.56
28,24,driving-car,65.59,44.5,1055.06
28,25,driving-car,5.08,7.8,313.78
28,26,driving-car,4.6,6.9,878.73
28,27,driving-car,5.08,7.5,790.83
28,29,driving-car,8.36,10.7,386.53
28,30,driving-car,7.25,10.6,254.76
28,31,driving-car,5.78,7.7,783.52
28,32,driving-car,12.02,11.5,801.7
28,33,driving-car,8.36,10.7,433.77
28,34,driving-car,17.03,18.4,1103.49
28,35,driving-car,16.7,17.3,381.35
28,36,driving-car,14.94,17.7,622.18
28,37,driving-car,8.29,10.6,1036.63
28,38,driving-car,5.22,6.9,545.18
28,39,driving-car,57.91,42.4,1155.4
28,40,driving-car,57.78,42.1,937.46
28,41,driving-car,59.27,41.2,839.09
28,42,driving-car,8.36,10.9,1073.42
28,43,driving-car,31.27,33.1,727.06
28,44,driving-car,59.74,42.7,1400.98
28,45,driving-car,63.21,45.4,834.35
29,1,driving-car,7.5,9.2,374.04
29,2,driving-car,45.55,39.5,503.69
29,3,driving-car,24.74,30.5,892.92
29,4,driving-car,46.26,43.0,813.38
29,5,driving-car,21.02,21.9,1054.58
29,6,driving-car,60.93,43.2,1032.76
29,7,driving-car,90.49,65.5,1760.01
29,8,driving-car,30.43,31.0,518.91
29,9,driving-car,77.01,53.8,1533.35
29,10,driving-car,64.87,45.6,1341.27
29,11,driving-car,86.33,59.7,1538.79
29,12,driving-car,24.01,25.1,1060.88
29,13,driving-car,15.79,19.5,923.95
29,14,driving-car,13.88,18.4,789.26
29,15,driving-car,18.37,24.4,375.21
29,16,driving-car,14.57,18.6,259.76
29,17,driving-car,5.06,8.4,995.15
29,18,driving-car,18.17,24.3,810.68
29,19,driving-car,7.8,10.8,901.08
29,20,driving-car,70.54,53.3,1126.73
29,21,driving-car,17.45,21.9,356.23
29,22,driving-car,15.53,19.5,349.88
29,23,driving-car,7.74,10.5,800.82
29,24,driving-car,69.8,48.4,1073.98
29,25,driving-car,3.68,7.1,337.89
29,26,driving-car,4.06,5.6,602.33
29,27,driving-car,12.06,13.3,270.71
29,28,driving-car,9.11,12.0,716.49
29,30,driving-car,12.59,16.9,458.72
29,31,driving-car,3.8,4.7,876.0
29,32,driving-car,12.03,12.1,492.04
29,33,driving-car,0.0,0.0,549.7
29,34,driving-car,8.27,12.1,197.71
29,35,driving-car,7.95,11.0,250.38
29,36,driving-car,20.59,24.9,626.46
29,37,driving-car,13.95,17.8,658.09
29,38,driving-car,9.89,13.9,737.8
29,39,driving-car,62.12,46.3,880.08
29,40,driving-car,61.99,46.0,1241.89
29,41,driving-car,63.48,45.1,1403.93
29,42,driving-car,14.02,18.1,928.51
29,43,driving-car,35.48,37.0,428.0
29,44,driving-car,63.94,46.6,1066.42
29,45,driving-car,67.42,49.3,759.72
30,1,driving-car,14.31,13.7,446.51
30,2,driving-car,36.45,35.3,1288.1
30,3,driving-car,19.4,23.6,392.55
30,4,driving-car,40.93,36.1,885.4
30,5,driving-car,31.84,32.6,919.56
30,6,driving-car,51.72,42.4,1160.34
30,7,driving-car,78.74,64.6,1270.84
30,8,driving-car,25.1,24.0,318.09
30,9,driving-car,66.46,52.9,950.46
30,10,driving-car,54.31,44.7,1016.07
30,11,driving-car,87.93,60.7,940.85
30,12,driving-car,18.67,18.2,574.75
30,13,driving-car,10.45,12.5,231.53
30,14,driving-car,1.47,2.3,213.77
30,15,driving-car,6.6,8.8,533.63
30,16,driving-car,9.24,11.7,313.0
30,17,driving-car,8.11,11.7,697.01
30,18,driving-car,5.76,8.1,791.46
30,19,driving-car,8.12,8.2,906.81
30,20,driving-car,59.98,52.4,778.47
30,21,driving-car,9.77,11.7,347.73
30,22,driving-car,8.72,10.3,284.29
30,23,driving-car,8.06,8.0,758.68
30,24,driving-car,59.24,47.4,1227.87
30,25,driving-car,8.81,12.0,219.2
30,26,driving-car,8.9,13.7,1033.94
30,27,driving-car,8.29,11.0,234.15
30,28,driving-car,7.49,7.5,669.36
