from_id,to_id,method,distance_km,time_min,cost_baht
16,2,driving-car,27.02,24.9,224.66
16,3,driving-car,9.97,13.2,98.31
16,4,driving-car,31.5,25.7,260.5
16,5,driving-car,31.7,33.0,262.1
16,6,driving-car,42.3,32.1,348.05
16,7,driving-car,69.31,54.2,582.29
16,8,driving-car,15.67,13.7,138.19
16,9,driving-car,57.03,42.5,473.25
16,10,driving-car,44.89,34.3,370.06
16,11,driving-car,75.44,54.8,637.46
16,12,driving-car,9.24,7.8,93.56
16,13,driving-car,2.1,3.5,47.15
16,14,driving-car,6.27,10.4,74.25
16,15,driving-car,4.72,9.0,64.18
16,17,driving-car,11.21,13.6,106.97
16,18,driving-car,6.69,11.4,76.98
16,19,driving-car,7.97,8.7,85.31
16,20,driving-car,50.56,42.1,418.26
16,21,driving-car,2.6,4.3,50.4
16,22,driving-car,1.88,4.2,45.72
16,23,driving-car,7.91,8.4,84.91
16,24,driving-car,49.82,37.1,411.97
16,25,driving-car,12.31,15.3,114.67
16,26,driving-car,11.83,14.4,111.31
16,27,driving-car,8.14,11.5,86.41
16,28,driving-car,7.35,8.0,81.28
16,29,driving-car,15.58,18.2,137.56
16,30,driving-car,9.27,11.3,93.75
16,31,driving-car,13.01,15.2,119.57
16,32,driving-car,18.7,17.1,159.4
16,33,driving-car,15.58,18.2,137.56
16,34,driving-car,23.7,24.1,198.1
16,35,driving-car,23.38,23.0,195.54
16,36,driving-car,6.9,9.0,78.35
16,37,driving-car,3.02,4.8,53.13
16,38,driving-car,7.43,8.9,81.8
16,39,driving-car,43.31,35.1,356.63
16,40,driving-car,43.53,35.0,358.5
16,41,driving-car,43.5,33.8,358.25
16,42,driving-car,3.08,5.0,53.52
16,43,driving-car,28.74,31.7,238.42
16,44,driving-car,43.96,35.3,362.16
16,45,driving-car,47.44,38.1,391.74
17,1,driving-car,5.05,7.8,66.33
17,2,driving-car,43.11,38.2,354.94
17,3,driving-car,21.45,27.3,180.1
17,4,driving-car,42.98,39.8,353.83
17,5,driving-car,20.07,24.8,169.06
17,6,driving-car,58.49,41.9,485.67
17,7,driving-car,88.04,64.1,762.92
17,8,driving-car,27.15,27.7,225.7
17,9,driving-car,74.57,52.5,629.63
17,10,driving-car,62.42,44.3,520.28
17,11,driving-car,83.88,58.4,719.24
17,12,driving-car,20.73,21.9,174.34
17,13,driving-car,12.5,16.2,116.0
17,14,driving-car,10.06,13.9,98.92
17,15,driving-car,15.18,20.4,134.76
17,16,driving-car,11.29,15.4,107.53
17,18,driving-car,14.34,19.7,128.88
17,19,driving-car,4.52,7.5,62.88
17,20,driving-car,68.09,52.0,571.31
17,21,driving-car,14.17,18.6,127.69
17,22,driving-car,12.25,16.3,114.25
17,23,driving-car,4.46,7.3,62.49
17,24,driving-car,67.36,47.0,564.74
17,25,driving-car,1.11,2.1,40.72
17,26,driving-car,1.05,2.6,40.33
17,27,driving-car,7.46,11.4,81.99
17,28,driving-car,5.83,8.8,71.39
17,29,driving-car,5.2,7.1,67.3
17,30,driving-car,8.76,12.3,90.44
17,31,driving-car,3.31,5.1,55.02
17,32,driving-car,9.59,10.8,95.84
17,33,driving-car,5.2,7.1,67.3
17,34,driving-car,10.54,15.4,102.28
17,35,driving-car,10.21,14.4,99.97
17,36,driving-car,17.31,21.7,149.67
17,37,driving-car,10.66,14.6,103.12
17,38,driving-car,6.06,9.3,72.89
17,39,driving-car,59.68,44.9,495.78
17,40,driving-car,59.55,44.7,494.67
17,41,driving-car,61.04,43.8,507.86
17,42,driving-car,10.73,14.9,103.61
17,43,driving-car,33.03,35.7,272.74
17,44,driving-car,61.5,45.3,512.0
17,45,driving-car,64.98,48.0,543.32
18,1,driving-car,18.61,19.3,158.77
18,2,driving-car,32.7,32.4,270.1
18,3,driving-car,15.65,20.7,138.05
18,4,driving-car,37.18,33.2,305.94
18,5,driving-car,36.14,38.2,297.62
18,6,driving-car,47.98,39.6,396.33
18,7,driving-car,74.99,61.7,633.41
18,8,driving-car,21.35,21.2,179.3
18,9,driving-car,62.71,50.0,522.89
18,10,driving-car,50.57,41.8,418.35
18,11,driving-car,81.12,62.3,690.26
18,12,driving-car,14.93,15.3,133.01
18,13,driving-car,7.94,10.9,85.11
18,14,driving-car,3.78,5.3,58.07
18,15,driving-car,2.41,5.1,49.16
18,16,driving-car,6.36,9.5,74.84
18,17,driving-car,12.88,17.3,118.66
18,19,driving-car,12.42,13.8,115.44
18,20,driving-car,56.24,49.6,466.54
18,21,driving-car,5.58,8.0,69.77
18,22,driving-car,4.53,6.6,62.95
18,23,driving-car,12.36,13.6,115.02
18,24,driving-car,55.5,44.6,460.25
18,25,driving-car,13.58,17.6,123.56
18,26,driving-car,13.67,19.3,124.19
18,27,driving-car,12.59,16.6,116.63
18,28,driving-car,11.79,13.1,111.03
18,29,driving-car,20.03,23.3,168.74
18,30,driving-car,4.95,6.3,65.67
18,31,driving-car,17.45,20.3,150.65
18,32,driving-car,23.14,22.2,193.62
18,33,driving-car,20.03,23.3,168.74
18,34,driving-car,28.15,29.2,233.7
18,35,driving-car,27.82,28.1,231.06
18,36,driving-car,12.74,16.3,117.68
18,37,driving-car,7.45,11.5,81.93
18,38,driving-car,8.75,10.8,90.38
18,39,driving-car,48.99,42.6,404.92
18,40,driving-car,49.21,42.5,406.79
18,41,driving-car,49.18,41.3,406.53
18,42,driving-car,7.52,11.8,82.38
18,43,driving-car,33.16,38.6,273.78
18,44,driving-car,49.65,42.8,410.52
18,45,driving-car,53.12,45.6,440.02
19,1,driving-car,6.91,7.9,78.41
19,2,driving-car,35.55,34.4,292.9
19,3,driving-car,18.5,22.6,158.0
19,4,driving-car,40.02,35.1,328.67
19,5,driving-car,21.96,26.7,184.18
19,6,driving-car,56.14,38.7,465.69
19,7,driving-car,85.7,60.9,738.35
19,8,driving-car,24.19,23.1,202.02
19,9,driving-car,72.22,49.3,608.48
19,10,driving-car,60.07,41.1,499.13
19,11,driving-car,81.53,55.2,694.57
19,12,driving-car,17.77,17.3,152.89
19,13,driving-car,9.55,11.6,95.58
19,14,driving-car,7.96,11.5,85.24
19,15,driving-car,12.13,16.5,113.41
19,16,driving-car,8.33,10.7,87.65
19,17,driving-car,3.4,5.5,55.6
19,18,driving-car,12.25,17.3,114.25
19,20,driving-car,65.74,48.8,550.16
19,21,driving-car,11.21,14.0,106.97
19,22,driving-car,9.29,11.7,93.88
19,23,driving-car,0.1,0.3,40.0
19,24,driving-car,65.01,43.8,543.59
19,25,driving-car,4.5,7.1,62.75
19,26,driving-car,4.02,6.2,59.63
19,27,driving-car,4.5,6.8,62.75
19,28,driving-car,2.87,4.1,52.16
19,29,driving-car,7.77,10.0,84.0
19,30,driving-car,6.67,9.9,76.85
19,31,driving-car,5.2,7.0,67.3
19,32,driving-car,11.44,10.8,108.58
19,33,driving-car,7.77,10.0,84.0
19,34,driving-car,16.45,17.8,143.65
19,35,driving-car,16.12,16.7,141.34
19,36,driving-car,14.35,17.0,128.95
19,37,driving-car,7.71,10.0,83.62
19,38,driving-car,4.63,6.2,63.59
19,39,driving-car,57.33,41.7,475.8
19,40,driving-car,57.2,41.5,474.7
19,41,driving-car,58.69,40.5,487.37
19,42,driving-car,7.78,10.3,84.07
19,43,driving-car,30.68,32.5,253.94
19,44,driving-car,59.15,42.1,491.27
19,45,driving-car,62.63,44.8,522.17
20,1,driving-car,67.92,46.6,569.78
20,2,driving-car,34.96,32.5,288.18
20,3,driving-car,49.64,43.7,410.44
20,4,driving-car,24.01,22.0,200.58
20,5,driving-car,84.5,61.2,725.75
20,6,driving-car,12.29,12.2,114.53
20,7,driving-car,21.38,21.4,179.54
20,8,driving-car,40.79,33.8,335.21
20,9,driving-car,9.1,9.7,92.65
20,10,driving-car,9.17,10.4,93.1
20,11,driving-car,29.31,27.5,242.98
20,12,driving-car,43.0,34.1,354.0
20,13,driving-car,52.54,43.3,435.09
20,14,driving-car,58.05,50.6,481.92
20,15,driving-car,56.47,48.2,468.5
20,16,driving-car,51.98,41.1,430.33
20,17,driving-car,67.98,49.3,570.32
20,18,driving-car,58.44,50.6,485.24
20,19,driving-car,67.33,46.2,564.47
20,21,driving-car,52.61,42.1,435.69
20,22,driving-car,54.29,44.4,449.96
20,23,driving-car,67.27,46.0,563.93
20,24,driving-car,3.64,6.7,57.16
20,25,driving-car,69.09,50.9,580.31
20,26,driving-car,69.11,48.8,580.49
20,27,driving-car,66.46,46.8,556.64
20,28,driving-car,66.7,45.5,558.8
20,29,driving-car,72.87,52.6,614.33
20,30,driving-car,72.37,51.4,609.83
20,31,driving-car,70.29,49.6,591.11
20,32,driving-car,69.64,46.3,585.26
20,33,driving-car,72.87,52.6,614.33
20,34,driving-car,77.46,56.5,655.64
20,35,driving-car,77.13,55.4,652.67
20,36,driving-car,51.57,42.7,426.85
20,37,driving-car,53.49,44.6,443.17
20,38,driving-car,68.46,47.6,574.64
20,39,driving-car,13.22,15.2,121.04
20,40,driving-car,13.52,15.2,123.14
20,41,driving-car,11.48,12.1,108.86
20,42,driving-car,53.55,44.9,443.67
20,43,driving-car,53.02,45.3,439.17
20,44,driving-car,12.71,13.8,117.47
20,45,driving-car,9.35,12.1,94.28
21,1,driving-car,16.5,17.3,144.0
21,2,driving-car,27.54,25.6,228.82
21,3,driving-car,10.49,13.8,101.93
21,4,driving-car,32.02,26.3,264.66
21,5,driving-car,34.03,36.1,280.74
21,6,driving-car,42.81,32.7,352.38
21,7,driving-car,69.83,54.9,586.97
21,8,driving-car,16.19,14.3,141.83
21,9,driving-car,57.55,43.2,477.67
21,10,driving-car,45.4,35.0,374.4
21,11,driving-car,75.96,55.5,642.14
21,12,driving-car,9.76,8.5,96.94
21,13,driving-car,4.2,6.3,60.8
21,14,driving-car,8.51,10.3,88.81
21,15,driving-car,4.26,7.1,61.19
21,16,driving-car,2.48,3.9,49.62
21,17,driving-car,13.54,16.7,123.28
21,18,driving-car,6.16,9.4,73.54
21,19,driving-car,10.31,11.8,100.67
21,20,driving-car,51.07,42.7,422.6
21,22,driving-car,3.09,4.3,53.59
21,23,driving-car,10.25,11.5,100.25
21,24,driving-car,50.33,37.7,416.3
21,25,driving-car,14.64,18.4,130.98
21,26,driving-car,14.16,17.5,127.62
21,27,driving-car,10.47,14.6,101.79
21,28,driving-car,9.68,11.1,96.42
21,29,driving-car,17.92,21.3,153.94
21,30,driving-car,9.68,11.3,96.42
21,31,driving-car,15.34,18.3,135.88
21,32,driving-car,21.03,20.2,176.74
21,33,driving-car,17.92,21.3,153.94
21,34,driving-car,26.04,27.2,216.82
21,35,driving-car,25.71,26.1,214.18
21,36,driving-car,9.01,11.7,92.06
21,37,driving-car,5.13,7.5,66.84
21,38,driving-car,9.77,12.0,97.0
21,39,driving-car,43.82,35.7,360.97
21,40,driving-car,44.04,35.7,362.84
21,41,driving-car,44.02,34.4,362.67
21,42,driving-car,5.19,7.8,67.23
21,43,driving-car,28.24,33.2,234.42
21,44,driving-car,44.48,36.0,366.58
21,45,driving-car,47.95,38.7,396.08
22,1,driving-car,15.75,15.4,138.75
22,2,driving-car,30.03,28.6,248.74
22,3,driving-car,12.99,16.8,119.43
22,4,driving-car,34.51,29.3,284.58
22,5,driving-car,33.28,34.3,274.74
22,6,driving-car,45.31,35.7,373.63
22,7,driving-car,72.33,57.9,609.47
22,8,driving-car,18.68,17.3,159.26
22,9,driving-car,60.05,46.2,498.95
22,10,driving-car,47.9,38.0,395.65
22,11,driving-car,78.46,58.5,664.64
22,12,driving-car,12.26,11.5,114.32
22,13,driving-car,4.51,6.3,62.81
22,14,driving-car,7.4,9.0,81.6
22,15,driving-car,3.07,5.7,53.45
22,16,driving-car,2.93,4.9,52.55
22,17,driving-car,12.79,14.9,118.03
22,18,driving-car,5.04,8.1,66.26
22,19,driving-car,9.56,9.9,95.64
22,20,driving-car,53.57,45.7,443.85
22,21,driving-car,2.91,4.2,52.41
22,23,driving-car,9.5,9.7,95.25
22,24,driving-car,52.83,40.7,437.55
22,25,driving-car,13.89,16.5,125.73
22,26,driving-car,13.41,15.6,122.37
22,27,driving-car,9.72,12.7,96.68
22,28,driving-car,8.93,9.2,91.55
22,29,driving-car,17.17,19.5,148.69
22,30,driving-car,8.57,10.0,89.2
22,31,driving-car,14.59,16.4,130.63
22,32,driving-car,20.28,18.4,170.74
22,33,driving-car,17.17,19.5,148.69
22,34,driving-car,25.29,25.3,210.82
22,35,driving-car,24.96,24.2,208.18
22,36,driving-car,9.32,11.8,94.08
22,37,driving-car,5.44,7.6,68.86
22,38,driving-car,9.02,10.2,92.13
22,39,driving-car,46.32,38.7,382.22
22,40,driving-car,46.54,38.7,384.09
22,41,driving-car,46.51,37.4,383.83
22,42,driving-car,5.5,7.8,69.25
22,43,driving-car,31.16,34.5,257.78
22,44,driving-car,46.98,39.0,387.83
22,45,driving-car,50.45,41.7,417.33
23,1,driving-car,6.8,7.6,77.7
23,2,driving-car,35.44,34.1,292.02
23,3,driving-car,18.39,22.4,157.23
23,4,driving-car,39.92,34.9,327.86
23,5,driving-car,21.86,26.4,183.38
23,6,driving-car,56.04,38.4,464.84
23,7,driving-car,85.59,60.6,737.2
23,8,driving-car,24.09,22.8,201.22
23,9,driving-car,72.12,49.0,607.58
23,10,driving-car,59.97,40.8,498.25
23,11,driving-car,81.43,54.9,693.52
23,12,driving-car,17.66,17.0,152.12
23,13,driving-car,9.44,11.3,94.86
23,14,driving-car,7.86,11.2,84.59
23,15,driving-car,12.02,16.3,112.64
23,16,driving-car,8.23,10.5,87.0
23,17,driving-car,3.29,5.2,54.88
23,18,driving-car,12.14,17.0,113.48
23,19,driving-car,0.38,1.1,40.0
23,20,driving-car,65.64,48.5,549.26
23,21,driving-car,11.1,13.7,106.2
23,22,driving-car,9.18,11.4,93.17
23,24,driving-car,64.9,43.6,542.6
23,25,driving-car,4.39,6.9,62.03
23,26,driving-car,3.92,5.9,58.98
23,27,driving-car,4.4,6.5,62.1
23,28,driving-car,2.77,3.8,51.51
23,29,driving-car,7.67,9.8,83.35
23,30,driving-car,6.56,9.7,76.14
23,31,driving-car,5.09,6.8,66.59
23,32,driving-car,11.33,10.5,107.81
23,33,driving-car,7.67,9.8,83.35
23,34,driving-car,16.34,17.5,142.88
23,35,driving-car,16.02,16.4,140.64
23,36,driving-car,14.25,16.8,128.25
23,37,driving-car,7.6,9.7,82.9
23,38,driving-car,4.53,6.0,62.95
23,39,driving-car,57.22,41.5,474.87
23,40,driving-car,57.1,41.2,473.85
23,41,driving-car,58.58,40.3,486.43
23,42,driving-car,7.67,10.0,83.35
23,43,driving-car,30.58,32.2,253.14
23,44,driving-car,59.05,41.8,490.42
23,45,driving-car,62.52,44.5,521.18
24,1,driving-car,66.15,42.8,553.85
24,2,driving-car,33.19,28.7,274.02
24,3,driving-car,47.87,39.9,395.39
24,4,driving-car,22.24,18.2,186.42
24,5,driving-car,82.72,57.4,707.06
24,6,driving-car,10.52,8.4,102.14
24,7,driving-car,19.61,17.6,165.77
24,8,driving-car,39.02,30.0,320.66
24,9,driving-car,7.33,5.9,81.15
24,10,driving-car,7.4,6.6,81.6
24,11,driving-car,27.54,23.7,228.82
24,12,driving-car,41.23,30.3,338.95
24,13,driving-car,50.77,39.5,420.05
24,14,driving-car,56.28,46.8,466.88
24,15,driving-car,54.7,44.4,453.45
24,16,driving-car,50.21,37.3,415.29
24,17,driving-car,66.21,45.4,554.39
24,18,driving-car,56.67,46.8,470.2
24,19,driving-car,65.56,42.4,548.54
24,20,driving-car,5.92,9.2,71.98
24,21,driving-car,50.84,38.3,420.64
24,22,driving-car,52.52,40.6,434.92
24,23,driving-car,65.5,42.1,548.0
24,25,driving-car,67.31,47.1,564.29
24,26,driving-car,67.34,44.9,564.56
24,27,driving-car,64.69,42.9,540.71
24,28,driving-car,64.93,41.7,542.87
24,29,driving-car,71.1,48.8,598.4
24,30,driving-car,70.6,47.6,593.9
24,31,driving-car,68.52,45.8,575.18
24,32,driving-car,67.87,42.5,569.33
24,33,driving-car,71.1,48.8,598.4
24,34,driving-car,75.69,52.7,639.71
24,35,driving-car,75.36,51.6,636.74
24,36,driving-car,49.8,38.9,411.8
24,37,driving-car,51.72,40.8,428.12
24,38,driving-car,66.69,43.8,558.71
24,39,driving-car,11.45,11.4,108.65
24,40,driving-car,11.75,11.4,110.75
24,41,driving-car,9.71,8.2,96.62
24,42,driving-car,51.78,41.0,428.63
24,43,driving-car,51.25,41.4,424.12
24,44,driving-car,10.94,10.0,105.08
24,45,driving-car,7.58,8.3,82.77
25,1,driving-car,6.13,9.8,73.34
25,2,driving-car,39.46,39.7,324.18
25,3,driving-car,22.41,28.0,187.78
25,4,driving-car,43.94,40.5,361.99
25,5,driving-car,22.32,25.2,187.06
25,6,driving-car,59.56,43.8,494.76
25,7,driving-car,89.12,66.1,774.26
25,8,driving-car,28.11,28.4,233.38
25,9,driving-car,75.64,54.4,639.26
25,10,driving-car,63.5,46.2,530.0
25,11,driving-car,84.96,60.4,730.58
25,12,driving-car,21.68,22.6,181.94
25,13,driving-car,13.46,17.0,122.72
25,14,driving-car,10.15,13.8,99.55
25,15,driving-car,15.27,20.3,135.39
25,16,driving-car,12.25,16.1,114.25
25,17,driving-car,1.07,1.9,40.45
25,18,driving-car,14.43,19.6,129.51
25,19,driving-car,4.58,8.0,63.27
25,20,driving-car,69.17,53.9,581.03
25,21,driving-car,15.12,19.4,134.34
25,22,driving-car,13.2,17.0,120.9
25,23,driving-car,5.41,8.0,68.66
25,24,driving-car,68.43,49.0,574.37
25,26,driving-car,2.12,4.5,47.28
25,27,driving-car,8.41,12.2,88.16
25,28,driving-car,6.78,9.5,77.57
25,29,driving-car,4.24,7.1,61.06
25,30,driving-car,8.85,12.2,91.03
25,31,driving-car,4.38,7.0,61.97
25,32,driving-car,10.66,12.7,103.12
25,33,driving-car,4.24,7.1,61.06
25,34,driving-car,9.57,15.4,95.7
25,35,driving-car,9.25,14.4,93.62
25,36,driving-car,18.26,22.4,156.32
25,37,driving-car,11.62,15.3,109.84
25,38,driving-car,6.15,9.2,73.47
25,39,driving-car,60.75,46.9,505.25
25,40,driving-car,60.62,46.6,504.08
25,41,driving-car,62.11,45.7,517.49
25,42,driving-car,11.69,15.6,110.33
25,43,driving-car,34.1,37.6,281.3
25,44,driving-car,62.57,47.2,521.63
25,45,driving-car,66.05,49.9,552.95
26,1,driving-car,4.17,5.9,60.61
26,2,driving-car,42.23,36.3,347.45
26,3,driving-car,21.27,27.1,178.66
26,4,driving-car,42.8,39.6,352.3
26,5,driving-car,19.54,23.7,165.28
26,6,driving-car,57.61,40.0,478.19
26,7,driving-car,87.16,62.2,753.68
26,8,driving-car,26.97,27.5,224.26
26,9,driving-car,73.69,50.6,621.71
26,10,driving-car,61.54,42.4,512.36
26,11,driving-car,83.0,56.5,710.0
26,12,driving-car,20.54,21.7,172.82
26,13,driving-car,12.32,16.0,114.74
26,14,driving-car,10.14,14.3,99.48
26,15,driving-car,15.27,20.8,135.39
26,16,driving-car,11.11,15.2,106.27
26,17,driving-car,1.01,3.5,40.06
26,18,driving-car,14.43,20.1,129.51
26,19,driving-car,4.33,7.3,61.64
26,20,driving-car,67.21,50.1,563.39
26,21,driving-car,13.98,18.4,126.36
26,22,driving-car,12.06,16.1,112.92
26,23,driving-car,4.28,7.1,61.32
26,24,driving-car,66.47,45.1,556.73
26,25,driving-car,2.92,5.3,52.48
26,27,driving-car,8.73,10.1,90.25
26,28,driving-car,5.65,8.6,70.22
26,29,driving-car,4.79,6.5,64.64
26,30,driving-car,8.85,12.8,91.03
26,31,driving-car,2.78,4.0,51.57
26,32,driving-car,8.7,8.9,90.05
26,33,driving-car,4.79,6.5,64.64
26,34,driving-car,10.13,14.8,99.41
26,35,driving-car,9.8,13.7,97.2
26,36,driving-car,17.13,21.5,148.41
26,37,driving-car,10.48,14.4,101.86
26,38,driving-car,6.15,9.8,73.47
26,39,driving-car,58.79,43.0,488.22
26,40,driving-car,58.66,42.8,487.11
26,41,driving-car,60.15,41.9,499.85
26,42,driving-car,10.55,14.7,102.35
26,43,driving-car,32.15,33.8,265.7
26,44,driving-car,60.62,43.4,504.08
26,45,driving-car,64.09,46.1,535.31
27,1,driving-car,7.72,9.8,83.68
27,2,driving-car,36.74,35.4,302.42
27,3,driving-car,19.69,23.6,166.33
27,4,driving-car,41.22,36.2,338.87
27,5,driving-car,25.26,28.7,210.58
27,6,driving-car,55.95,40.3,464.08
27,7,driving-car,85.5,62.5,736.25
27,8,driving-car,25.39,24.1,211.62
27,9,driving-car,72.03,50.9,606.77
27,10,driving-car,59.88,42.7,497.48
27,11,driving-car,81.34,56.8,692.57
27,12,driving-car,18.96,18.3,161.22
27,13,driving-car,10.74,12.6,103.68
27,14,driving-car,11.03,12.6,105.71
27,15,driving-car,13.33,17.5,121.81
27,16,driving-car,9.53,11.7,95.44
27,17,driving-car,7.93,10.8,85.05
27,18,driving-car,15.32,18.4,135.74
27,19,driving-car,4.69,5.8,63.98
27,20,driving-car,65.55,50.4,548.45
27,21,driving-car,12.41,15.0,115.37
27,22,driving-car,10.48,12.7,101.86
27,23,driving-car,4.64,5.6,63.66
27,24,driving-car,64.81,45.4,541.79
27,25,driving-car,9.03,12.4,92.19
27,26,driving-car,8.55,11.5,89.08
27,28,driving-car,4.07,5.1,59.95
27,29,driving-car,12.3,15.3,114.6
27,30,driving-car,9.74,11.0,96.81
27,31,driving-car,9.73,12.3,96.75
27,32,driving-car,12.26,12.8,114.32
27,33,driving-car,12.31,15.3,114.67
27,34,driving-car,17.27,19.7,149.39
27,35,driving-car,16.94,18.7,147.08
27,36,driving-car,15.55,18.1,137.35
27,37,driving-car,8.9,11.0,91.35
27,38,driving-car,5.83,7.2,71.39
27,39,driving-car,57.14,43.4,474.19
27,40,driving-car,57.01,43.1,473.08
27,41,driving-car,58.5,42.2,485.75
27,42,driving-car,8.97,11.3,91.81
27,43,driving-car,27.51,33.3,228.58
27,44,driving-car,58.96,43.7,489.66
27,45,driving-car,62.43,46.4,520.37
28,1,driving-car,7.49,8.5,82.19
28,2,driving-car,36.13,35.0,297.54
28,3,driving-car,19.08,23.3,162.06
28,4,driving-car,40.61,35.8,333.69
28,5,driving-car,22.54,27.4,188.82
28,6,driving-car,56.72,39.3,470.62
28,7,driving-car,86.28,61.6,744.44
28,8,driving-car,24.78,23.7,206.74
28,9,driving-car,72.8,49.9,613.7
28,10,driving-car,60.66,41.7,504.44
28,11,driving-car,82.12,55.9,700.76
28,12,driving-car,18.35,17.9,156.95
28,13,driving-car,10.13,12.3,99.41
28,14,driving-car,8.55,12.1,89.08
28,15,driving-car,12.71,17.2,117.47
28,16,driving-car,8.92,11.4,91.48
28,17,driving-car,3.98,6.1,59.37
28,18,driving-car,12.83,18.0,118.31
28,19,driving-car,0.75,1.1,40.0
28,20,driving-car,66.33,49.5,555.47
28,21,driving-car,11.79,14.7,111.03
28,22,driving-car,9.87,12.3,97.66
28,23,driving-car,0.69,0.9,40.0
28,24,driving-car,65.59,44.5,548.81
28,25,driving-car,5.08,7.8,66.52
28,26,driving-car,4.6,6.9,63.4
28,27,driving-car,5.08,7.5,66.52
28,29,driving-car,8.36,10.7,87.84
28,30,driving-car,7.25,10.6,80.62
28,31,driving-car,5.78,7.7,71.07
28,32,driving-car,12.02,11.5,112.64
28,33,driving-car,8.36,10.7,87.84
28,34,driving-car,17.03,18.4,147.71
28,35,driving-car,16.7,17.3,145.4
28,36,driving-car,14.94,17.7,133.08
28,37,driving-car,8.29,10.6,87.38
28,38,driving-car,5.22,6.9,67.43
28,39,driving-car,57.91,42.4,480.73
28,40,driving-car,57.78,42.1,479.63
28,41,driving-car,59.27,41.2,492.3
28,42,driving-car,8.36,10.9,87.84
28,43,driving-car,31.27,33.1,258.66
28,44,driving-car,59.74,42.7,496.29
28,45,driving-car,63.21,45.4,527.39
29,1,driving-car,7.5,9.2,82.25
29,2,driving-car,45.55,39.5,375.67
29,3,driving-car,24.74,30.5,206.42
29,4,driving-car,46.26,43.0,381.71
29,5,driving-car,21.02,21.9,176.66
29,6,driving-car,60.93,43.2,506.87
29,7,driving-car,90.49,65.5,788.64
29,8,driving-car,30.43,31.0,251.94
29,9,driving-car,77.01,53.8,651.59
29,10,driving-car,64.87,45.6,542.33
29,11,driving-car,86.33,59.7,744.96
29,12,driving-car,24.01,25.1,200.58
29,13,driving-car,15.79,19.5,139.03
29,14,driving-car,13.88,18.4,125.66
29,15,driving-car,18.37,24.4,157.09
29,16,driving-car,14.57,18.6,130.49
29,17,driving-car,5.06,8.4,66.39
29,18,driving-car,18.17,24.3,155.69
29,19,driving-car,7.8,10.8,84.2
29,20,driving-car,70.54,53.3,593.36
29,21,driving-car,17.45,21.9,150.65
29,22,driving-car,15.53,19.5,137.21
29,23,driving-car,7.74,10.5,83.81
29,24,driving-car,69.8,48.4,586.7
29,25,driving-car,3.68,7.1,57.42
29,26,driving-car,4.06,5.6,59.89
29,27,driving-car,12.06,13.3,112.92
29,28,driving-car,9.11,12.0,92.72
29,30,driving-car,12.59,16.9,116.63
29,31,driving-car,3.8,4.7,58.2
29,32,driving-car,12.03,12.1,112.71
29,33,driving-car,0.0,0.0,40.0
29,34,driving-car,8.27,12.1,87.25
29,35,driving-car,7.95,11.0,85.18
29,36,driving-car,20.59,24.9,173.22
29,37,driving-car,13.95,17.8,126.15
29,38,driving-car,9.89,13.9,97.78
29,39,driving-car,62.12,46.3,517.58
29,40,driving-car,61.99,46.0,516.41
29,41,driving-car,63.48,45.1,529.82
29,42,driving-car,14.02,18.1,126.64
29,43,driving-car,35.48,37.0,292.34
29,44,driving-car,63.94,46.6,533.96
29,45,driving-car,67.42,49.3,565.28
30,1,driving-car,14.31,13.7,128.67
30,2,driving-car,36.45,35.3,300.1
30,3,driving-car,19.4,23.6,164.3
30,4,driving-car,40.93,36.1,336.4
30,5,driving-car,31.84,32.6,263.22
30,6,driving-car,51.72,42.4,428.12
30,7,driving-car,78.74,64.6,667.16
30,8,driving-car,25.1,24.0,209.3
30,9,driving-car,66.46,52.9,556.64
30,10,driving-car,54.31,44.7,450.13
30,11,driving-car,87.93,60.7,761.77
30,12,driving-car,18.67,18.2,159.19
30,13,driving-car,10.45,12.5,101.65
30,14,driving-car,1.47,2.3,43.05
30,15,driving-car,6.6,8.8,76.4
30,16,driving-car,9.24,11.7,93.56
30,17,driving-car,8.11,11.7,86.22
30,18,driving-car,5.76,8.1,70.94
30,19,driving-car,8.12,8.2,86.28
30,20,driving-car,59.98,52.4,498.33
30,21,driving-car,9.77,11.7,97.0
30,22,driving-car,8.72,10.3,90.18
30,23,driving-car,8.06,8.0,85.89
30,24,driving-car,59.24,47.4,492.04
30,25,driving-car,8.81,12.0,90.77
30,26,driving-car,8.9,13.7,91.35
30,27,driving-car,8.29,11.0,87.38
30,28,driving-car,7.49,7.5,82.19
30,29,driving-car,15.73,17.7,138.61
30,31,driving-car,13.15,14.7,120.55
30,32,driving-car,18.84,16.6,160.38
30,33,driving-car,15.73,17.7,138.61
30,34,driving-car,23.85,23.6,199.3
30,35,driving-car,23.52,22.5,196.66
30,36,driving-car,15.26,18.0,135.32
30,37,driving-car,8.61,10.9,89.47
30,38,driving-car,3.98,5.2,59.37
30,39,driving-car,52.73,45.4,436.7
30,40,driving-car,52.95,45.4,438.58
30,41,driving-car,52.93,44.1,438.4
30,42,driving-car,8.68,11.2,89.92
30,43,driving-car,34.32,38.0,283.06
30,44,driving-car,53.39,45.7,442.31
30,45,driving-car,56.86,48.4,471.81
31,1,driving-car,6.38,7.8,74.97
31,2,driving-car,44.44,38.1,366.24
31,3,driving-car,23.63,29.1,197.54
31,4,driving-car,45.15,41.6,372.27
31,5,driving-car,16.93,20.0,147.01
31,6,driving-car,59.82,41.8,496.97
